좌표정보(x),좌표정보(y),비상시설위치,시설명건물명
,,대구광역시 서구 비산동  310번지  1   호,달구벌새마을금고
,,대구광역시 서구 원대동2가  69,현대자동차
,,대구광역시 서구 평리동  1072번지  21  호,기도원
,,대구광역시 서구 이현동 42번지 80호,해성섬유
339846.0304,263397.3231,대구광역시 서구 내당동 308번지 11호 삼익뉴타운 107동,삼익뉴타운 107동
339846.0304,263397.3231,대구광역시 서구 내당동 308번지 11호 삼익뉴타운 203동,삼익뉴타운 203동
339846.0304,263397.3231,대구광역시 서구 내당동 308번지 11호 삼익뉴타운 205동,삼익뉴타운 205동
339846.0304,263397.3231,대구광역시 서구 내당동 308번지 11호,삼익뉴타운 206동
339846.0304,263397.3231,대구광역시 서구 내당동 308번지 11호,삼익뉴타운 207동
339846.0304,263397.3231,대구광역시 서구 내당동 308번지 11호,삼익뉴타운 303동
339846.0304,263397.3231,대구광역시 서구 내당동 308번지 11호,삼익뉴타운 305동
,,대구광역시 서구 내당동  350번지  1호 삼익맨션상가,삼익맨션상가
340488.4764,263338.5204,대구광역시 서구 내당동 350번지 1호,삼익맨션 3동
,,대구광역시 서구 내당동  358번지  2호 전원아파트 A동,전원아파트
,,대구광역시 서구 내당동  358번지  2호 전원아파트 B동,전원아파트
,,대구광역시 서구 내당동  359번지  1호 동서제일아파트,동서제일아파트
,,대구광역시 서구 내당동  360번지  1호 신일빌딩,신일빌딩
,,대구광역시 서구 내당동  410번지  8호 대우아파트,대우아파트
,,대구광역시 서구 내당4동 410번지 13호,(주)대구임업개발
,,대구광역시 서구 내당4동 417번지 1호,초원돼지갈비
,,대구광역시 서구 내당동  420번지  4호 조양탕,조양탕
,,대구광역시 서구 내당4동 429번지 16호,금화장
,,대구광역시 서구 내당4동 462번지 5호,트리니티교회
,,대구광역시 서구 내당동  248번지  4호,은탑노래방
,,대구광역시 서구 내당동  352번지  1호,신우유통
,,대구광역시 서구 내당동  247번지  4호,리젠시모텔
,,대구광역시 서구 내당동  249번지  2호,은혜와진리교회
,,대구광역시 서구 내당동  429번지  21호,삼원공구철물
,,대구광역시 서구 내당동  248번지  10호,르네상스여관
,,대구광역시 서구 평리동 1092번지 11호,세븐일레븐 지하
,,대구광역시 서구 평리동  1092번지  18  호,레스토랑
,,대구광역시 서구 평리동  1092번지  4   호,가내공업
,,대구광역시 서구 평리동  1092번지  24  호,음식점
,,대구광역시 서구 평리동  1092번지  25  호,레스토랑
,,대구광역시 서구 평리동 1092번지 26호,레스토랑
,,대구광역시 서구 평리동  109번지  27  호,당구장
,,대구광역시 서구 평리동 1093번지 11호,카페빈 주차장
,,대구광역시 서구 평리동  1094번지  7   호,사무실
,,대구광역시 서구 평리동  1094번지  14  호,한티한방병원
,,대구광역시 서구 평리동  1094번지  16  호,교회
,,대구광역시 서구 평리동  1094번지  19  호,평화실내낚시
,,대구광역시 서구 평리동 1301번지,(구)대구지방법원 가정지원
,,대구광역시 서구 평리동 679번지 17호,평리3동 새마을금고 지하
,,대구광역시 서구 평리동  687번지  5   호,안경공장
,,대구광역시 서구 평리동  1041번지  18  호,가내공업
,,대구광역시 서구 평리동 697번지 5호,사무실지하
,,대구광역시 서구 평리동 870번지 4호,KCC 지하
,,대구광역시 서구 평리동  1036번지  19  호,창고
,,대구광역시 서구 평리동 1039번지 1호,수성부엌가구 지하
,,대구광역시 서구 평리동  1041번지  1   호,공용파크창고
,,대구광역시 서구 평리동  1041번지  1   호,창고
,,대구광역시 서구 평리동  1109번지  1   호,홍은어린이집
,,대구광역시 수성구 만촌동  994번지  43  호,무지개수퍼
,,대구광역시 수성구 만촌동  972번지  16  호,무진종합상사
,,대구광역시 수성구 만촌동  294번지  1호,동남다방
,,대구광역시 수성구 황금동  100번지,황금3단지상가
,,대구광역시 수성구 만촌동  277번지  1호,황금신협
,,대구광역시 중구 남산동  2499번지  5   호 2  통 3  반,세중빌딩
,,대구광역시 중구 남산동  2501번지  1   호 2  통 6  반,석전다방
,,대구광역시 중구 남산동 2409번지 1호 2통 1반,동아빌딩
,,대구광역시 중구 남산동 2121번지 6호 2통 3반,돌레스토랑(강호빌딩)
,,대구광역시 중구 남산동 2121번지 13호 2통 3반,덕왕빌딩(동성다방)
,,대구광역시 중구 남산동 2121번지 6호 2통 3반,돈키호테노래방
,,대구광역시 중구 남산동 2119번지 29호 7통 5반,수빈가요방 경일다방
,,대구광역시 중구 남산동 2121번지 7호 2통 3반,강호빌딩(미네르바)
,,대구광역시 중구 남산동 2117번지 10호,프린스 다방
,,대구광역시 중구 남산동 2117번지 13호 11통 4반,아리랑 노래방
,,대구광역시 중구 남산동 582번지 3호 5통 4반,진선미다방
,,대구광역시 중구 남산3동 613번지 16호,신남빌딩
,,대구광역시 중구 남산동 584번지 1호,희락심인당
,,대구광역시 중구 남산동 225번지 1호 3통 6반,교구청
,,대구광역시 서구 평리동  1102번지  22  호,도람집숯불갈비
339649.195,263384.5174,대구광역시 서구 내당동 340번지,광명아파트 3동
339649.195,263384.5174,대구광역시 서구 내당동 340번지,광명아파트 5명
340145.8068,262999.1754,대구광역시 서구 내당동 463번지 5호,광장타운 102동
341027.2967,266545.411,대구광역시 서구 비산동 1248번지 1호,기업은행 비산동지점
,,대구광역시 서구 비산동 451번지 26호,유정다방
,,대구광역시 서구 평리동 1346번지 3호,평리4동 주민센터
,,대구광역시 서구 비산동 528번지 9호,서대구인쇄출판사
341496.8401,264836.7708,,서대구교회
,,대구광역시 서구 원대동1가 5번지 10호,대웅다방
,,대구광역시 중구 대봉동 136번지 2호,88봉봉양복점
,,대구광역시 중구 대봉동 88번지 61호,성락교회
,,대구광역시 중구 대봉동  150번지  24호 (대봉새마을금고),대봉새마을금고
,,대구광역시 중구 대봉동  131번지  5호 (웬PC게임),골든노래방
344334.208,262917.6982,대구광역시 중구 대봉동 156번지 1호,불교대구방송(지하 주차장)
,,대구광역시 중구 동인동3가  192,삼익맨션
,,대구광역시 중구 동인동3가    192,삼익맨션1동
,,대구광역시 중구 동인동3가  192,삼익맨션5동
,,대구광역시 중구 동인동3가  192,삼익맨션2동
,,대구광역시 중구 동인동3가  192,삼익맨션3동
,,대구광역시 중구 동인동3가  48,고려맨션
341679.4577,264942.8681,,청소년공부방
,,대구광역시 서구 내당동 965번지,구 서문시장2지구
341682.9929,265700.6678,,장생탕
,,대구광역시 서구 원대동1가 20번지 1호,권혁연
,,대구광역시 서구 내당2.3동 1015번지 4호,서문정형외과
,,대구광역시 서구 원대동2가 98번지 2호,성광다방
,,대구광역시 서구 원대동2가 128번지 1호,삼화정밀
,,대구광역시 서구 원대동3가 1368번지 6호,신광피부미용
,,대구광역시 서구 원대동3가 1430번지 5호,전이비인후과의원
,,대구광역시 서구 원대동3가 1431번지 3호,건물주점
,,대구광역시 서구 비산동 185번지 126호,그린까운사
,,대구광역시 서구 비산동  328번지  3   호,제이모텔
,,대구광역시 서구 비산동  302번지  1   호,선샤인모텔
,,대구광역시 서구 비산동  286번지  12  호,센스노래연습장
,,대구광역시 서구 이현동  42번지  94  호,백두다방
,,대구광역시 서구 이현동 42번지 65호,상신직물
,,대구광역시 서구 중리동  37번지  2   호,업무용건물(서상근)
,,대구광역시 서구 중리동 1082번지 2호,한영빌딩
,,대구광역시 서구 중리동  1086번지  9   호,주택(백남태)
,,대구광역시 서구 중리동 1100번지 11호,주택(이규흠)
,,대구광역시 서구 중리동 703번지 2호,업무용건물(이선기)
,,대구광역시 서구 평리동 614번지 48호,대구종합복지관평리별관
,,대구광역시 서구 중리동 709번지 13호,업무용건물(유기태)
,,대구광역시 서구 이현동 288번지 2호,서대구역주유소
,,대구광역시 서구 중리동 111번지 2호,호정빌라트
,,대구광역시 서구 이현동 42번지 329호,(재단)에프아이티아이시험연구원
,,대구광역시 서구 평리동  1485번지 6   호,와룡새마을금고(분점)
,,대구광역시 서구 내당동 952번지 4호,달마태권도
,,대구광역시 서구 내당동 1013번지 12호,대구은행(서문시장지점)
,,대구광역시 서구 내당동 1105번지 2호,글로리아모텔
,,대구광역시 서구 내당동  463번지  34호,광장코아
,,대구광역시 서구 평리동 845번지 5호,은다방
,,대구광역시 서구 평리동 846번지 33호,"아나고,곰장어"
,,대구광역시 서구 비산동 493번지 9호,쿨노래방
,,대구광역시 서구 비산동 440번지 3호,네잎클로버
,,대구광역시 서구 평리동 675번지 15호,노래방
,,대구광역시 서구 평리동 722번지 2호,창고
,,대구광역시 서구 평리동 1070번지 48호,서부고등학교
,,대구광역시 서구 내당동 984번지 8호,금빛커텐
,,대구광역시 서구 내당동 898번지 2호,새길사우나
,,대구광역시 서구 내당동 923번지 181호,콜마트
342252.8946,265712.8986,대구광역시 서구 원대동1가 440번지,경일중학교(지하기계실)
,,대구광역시 서구 이현동 48번지 144호,서구문화회관
340145.8068,262999.1754,대구광역시 서구 내당동 463번지 5호,광장타운 105동
340145.8068,262999.1754,대구광역시 서구 내당동 463번지 5호,광장타운 106동
340145.8068,262999.1754,대구광역시 서구 내당동 463번지 5호,광장타운 107동
,,대구광역시 서구 내당동  465번지  2호,상지빌딩
,,대구광역시 서구 비산동 485번지 2호,평산교회
,,대구광역시 서구 비산동 716번지 8호,비산1동주민센터
,,대구광역시 서구 비산동 723번지 3호,사랑속의 아이들
,,대구광역시 서구 비산동 578번지 3호,일성이발관
,,대구광역시 서구 비산동 588번지 9호,고향실비식당
,,대구광역시 서구 비산동 774번지 29호,세정식당
,,대구광역시 서구 비산동 579번지 3호,서대구농협
,,대구광역시 서구 비산동 554번지 8호,이웅길산부인과
,,대구광역시 서구 비산동 554번지 3호,대경부동산
,,대구광역시 서구 비산동 561번지 12호,영동가요방
,,대구광역시 서구 비산동  52번지  32  호,예빈노래방
,,대구광역시 서구 평리동 670번지 3호,조남제병원창고
,,대구광역시 서구 평리3동 678번지 8호,한마음노래방
,,대구광역시 서구 평리동 677번지 7호,이불공장
,,대구광역시 서구 평리동 683번지 6호,미진다방
,,대구광역시 서구 평리동  683번지  14  호,스타노래방
,,대구광역시 서구 평리동  684번지  26  호,가내공업
,,대구광역시 서구 평리동  718번지  23  호,레스토랑
,,대구광역시 서구 평리동  719번지  1   호,레스토랑
