"시설번호","대피시설명","지번주소","도로명주소","대피시설 구분","평시활용 유형","대피시설 면적","대피시설 인원수","개방여부","데이터기준일자","제공기관명","제공기관코드","경도","위도","X좌표","Y좌표"
"2603","롯데우성아파트101동","서울특별시 노원구 중계동 361-1","서울특별시 노원구 노원로22길 34","공공용","","600","727","N","2020-07-10","중계1동","3100000","127.071772","37.647351","206333.996906","560860.804149"
"2604","롯데우성아파트103동","서울특별시 노원구 중계동 361-1","서울특별시 노원구 노원로22길 34","공공용","","600","727","N","2020-07-10","중계1동","3100000","127.071772","37.647351","206333.996906","560860.804149"
"2605","롯데우성아파트107동","서울특별시 노원구 중계동 361-1","서울특별시 노원구 노원로22길 34","공공용","","600","727","N","2020-07-10","중계1동","3100000","127.071772","37.647351","206333.996906","560860.804149"
"2606","롯데우성아파트109동","서울특별시 노원구 중계동 361-1","서울특별시 노원구 노원로22길 34","공공용","","600","727","N","2020-07-10","중계1동","3100000","127.071772","37.647351","206333.996906","560860.804149"
"2607","청구스포츠센터","서울특별시 노원구 중계동 360-2","서울특별시 노원구 중계로 225","공공용","","848","1027","N","2020-07-10","중계1동","3100000","127.074984","37.650383","206617.200199","561197.603777"
"2608","태릉입구역","서울특별시 노원구 공릉동 616-4","서울특별시 노원구 동일로 지하 992-1","공공용","","13000","15757","N","2020-07-10","공릉1동","3100000","127.074997","37.617905","206621.202136","557592.803760"
"2609","상계3.4동주민센터","서울특별시 노원구 상계동 37-7","서울특별시 노원구 덕릉로 859","공공용","","300","363","N","2020-07-10","상계3.4동","3100000","127.083236","37.672910","207343.202016","563698.404580"
"2610","월계2동주민센터","서울특별시 노원구 월계동 777","서울특별시 노원구 초안산로5길 28","공공용","","450","545","N","2020-07-10","월계2동","3100000","127.050781","37.632510","204482.403243","559212.403882"
"2611","월계3동주민센터","서울특별시 노원구 월계동 15-1","서울특별시 노원구 마들로 57","공공용","","350","424","N","2020-07-10","월계3동","3100000","127.069232","37.621004","206111.995909","557936.404136"
"2612","하계1동 주민센터","서울특별시 노원구 하계동 251-2","서울특별시 노원구 노원로 261","공공용","","396","480","N","2020-07-10","하계1동","3100000","127.072559","37.640561","206403.998378","560107.204808"
"2613","상계10동 주민센터","서울특별시 노원구 상계동 671","서울특별시 노원구 노원로 530","공공용","","152.73","185","N","2020-07-10","상계10동","3100000","127.060262","37.661287","205317.202949","562406.804292"
"2614","공릉1동주민센터","서울특별시 노원구 공릉동 499-25","서울특별시 노원구 동일로186길 3-24","공공용","","495","600","N","2020-07-10","공릉1동","3100000","127.073749","37.624778","206510.403825","558355.603946"
"2615","건영아파트","서울특별시 노원구 중계동 360-15","서울특별시 노원구 노원로22길 71","공공용","","8500","10303","N","2020-07-10","중계1동","3100000","127.075880","37.648559","206696.398732","560995.204038"
"2616","마들프라자","서울특별시 노원구 중계동 359-9","서울특별시 노원구 한글비석로 269","공공용","","500","606","N","2020-07-10","중계1동","3100000","127.076790","37.651719","206776.401431","561346.004097"
"2617","영광프라자","서울특별시 노원구 중계동 359-10","서울특별시 노원구 한글비석로 265","공공용","","450","545","N","2020-07-10","중계1동","3100000","127.076558","37.651449","206755.996898","561316.004580"
"2618","조은빌딩","서울특별시 노원구 중계동 359-15","서울특별시 노원구 중계로 220","공공용","","750","909","N","2020-07-10","중계1동","3100000","127.075683","37.650873","206678.797449","561252.003928"
"2619","세신프라자","서울특별시 노원구 중계동 360-7","서울특별시 노원구 한글비석로 253","공공용","","566","686","N","2020-07-10","중계1동","3100000","127.076349","37.650422","206737.602026","561202.003986"
"2620","동부적십자혈액원","서울특별시 노원구 상계동 764","서울특별시 노원구 동일로 1329","공공용","","543","658","N","2020-07-10","상계6.7동","3100000","127.062489","37.646999","205514.802739","560821.203843"
"2621","북부장애인복지관","서울특별시 노원구 상계동 771","서울특별시 노원구 덕릉로70가길 92","공공용","","1400","1696","N","2020-07-10","상계6.7동","3100000","127.056970","37.642537","205027.997608","560325.604011"
"2622","시립뇌성마비복지관","서울특별시 노원구 상계동 771","서울특별시 노원구 덕릉로70가길 96","공공용","","637","772","N","2020-07-10","상계6.7동","3100000","127.056580","37.642443","204993.601251","560315.204541"
"2623","한전북부지점","서울특별시 노원구 상계동 700","서울특별시 노원구 노해로 429","공공용","","900","1090","N","2020-07-10","상계6.7동","3100000","127.055578","37.653663","204904.403245","561560.404403"
"2624","상계6.7동주민센터","서울특별시 노원구 상계동 722","서울특별시 노원구 노원로 429","공공용","","450","545","N","2020-07-10","상계6.7동","3100000","127.066952","37.654882","205908.001970","561696.404514"
"2625","서울시 북부기술 교육원","서울특별시 노원구 상계동 771-2","서울특별시 노원구 덕릉로70가길 81","공공용","","951","1152","N","2020-07-10","상계6.7동","3100000","127.058592","37.642295","205171.202717","560298.803829"
"2626","중계1동주민센터","서울특별시 노원구 중계동 359-5","서울특별시 노원구 한글비석로 279","공공용","","180","218","N","2020-07-10","중계1동","3100000","127.077475","37.652548","206836.800629","561438.004546"
"2627","청암기술고","서울특별시 노원구 중계동 411-1","서울특별시 노원구 중계로 244","공공용","","250","303","N","2020-07-10","중계1동","3100000","127.073862","37.651779","206518.002408","561352.403814"
"2628","청구아파트","서울특별시 노원구 중계동 360-2","서울특별시 노원구 중계로 225","공공용","","9000","10909","N","2020-07-10","중계1동","3100000","127.074984","37.650383","206617.200199","561197.603777"
"2629","공릉2동 주민센터","서울특별시 노원구 공릉동 87-7","서울특별시 노원구 노원로1길 68","공공용","","330","400","N","2020-07-10","공릉2동","3100000","127.083378","37.621287","207360.795686","557968.803845"
"2630","상계1동 주민센터","서울특별시 노원구 상계동 1259","서울특별시 노원구 동일로 1697","공공용","","350","424","N","2020-07-10","상계1동","3100000","127.054963","37.679929","204848.397892","564475.604218"
"2631","노원역 7호선","서울특별시 노원구 상계동 729","서울특별시 노원구 동일로 지하 1409","공공용","","5000","6060","N","2020-07-10","상계6.7동","3100000","127.060520","37.654695","205340.404389","561675.204834"
"2632","노원구청","서울특별시 노원구 상계동 701-1","서울특별시 노원구 노해로 437","공공용","","4500","5454","N","2020-07-10","상계6.7동","3100000","127.056984","37.654581","205028.403464","561662.404254"
"2633","주공2단지관리사무소","서울특별시 노원구 월계동 556","서울특별시 노원구 초안산로1길 18","공공용","","958.68","1162","N","2020-07-10","월계2동","3100000","127.051604","37.629162","204555.200002","558840.803975"
"2634","유치원상가","서울특별시 노원구 월계동 582","서울특별시 노원구 초안산로 19","공공용","","500","606","N","2020-07-10","월계2동","3100000","127.054169","37.629546","204781.604232","558883.604820"
"2635","충은교회","서울특별시 노원구 월계동 554","서울특별시 노원구 초안산로3길 41","공공용","","1200","1454","N","2020-07-10","월계2동","3100000","127.052080","37.629583","204597.200778","558887.604821"
"2636","주공2단지상가","서울특별시 노원구 월계동 556","서울특별시 노원구 초안산로1길 18","공공용","","850","1030","N","2020-07-10","월계2동","3100000","127.051604","37.629162","204555.200002","558840.803975"
"2637","주공4단지 나상가","서울특별시 노원구 상계동 749-5","서울특별시 노원구 동일로 1362","공공용","","660","800","N","2020-07-10","상계6.7동","3100000","127.062179","37.650250","205487.196670","561182.004797"
"2638","상계백병원","서울특별시 노원구 상계동 761-1","서울특별시 노원구 동일로 1342","공공용","","1800","2181","N","2020-07-10","상계6.7동","3100000","127.063116","37.648581","205570.000851","560996.804606"
"2639","성서신학대학","서울특별시 노원구 상계동 205-4","서울특별시 노원구 동일로214길 32","공공용","","733","888","N","2020-07-10","상계6.7동","3100000","127.063751","37.648963","205626.001953","561039.203996"
"2640","수락파크빌아파트 지하주차장","서울특별시 노원구 상계동 1269","서울특별시 노원구 동일로248길 16","공공용","","24667.88","29900","N","2020-07-10","상계1동","3100000","127.056735","37.678998","205004.800030","564372.404119"
"2641","공릉2동 공릉보건지소","서울특별시 노원구 공릉동 221-3","서울특별시 노원구 공릉로 166-1","공공용","","1580","1915","N","2020-07-10","공릉2동","3100000","127.080002","37.624789","207062.397056","558357.204829"
"2642","공릉2동 화랑대역","서울특별시 노원구 공릉동 285-2","서울특별시 노원구 화랑로 지하 510","공공용","","35000","42424","N","2020-07-10","공릉2동","3100000","127.083744","37.619895","207393.200628","557814.404224"
"2643","공릉2동 평화타운","서울특별시 노원구 공릉동 420-2","서울특별시 노원구 공릉로46길 3","공공용","","1200","1454","N","2020-07-10","공릉2동","3100000","127.079143","37.627164","206986.396787","558620.803761"
"2691","중계그린아파트 상가","서울특별시 노원구 상계동 651-8","서울특별시 노원구 동일로 1527","공공용","","350","424","N","2020-07-10","중계23동","3100000","127.057395","37.664795","205064.003965","562796.004507"
"2692","건영옴니백화점","서울특별시 노원구 중계동 506-1","서울특별시 노원구 섬밭로 258","공공용","","25000","30303","N","2020-07-10","중계23동","3100000","127.064916","37.639109","205729.595899","559945.604641"
"2693","정안프라자","서울특별시 노원구 중계동 515-2","서울특별시 노원구 동일로 1308","공공용","","1481","1795","N","2020-07-10","중계23동","3100000","127.064166","37.645975","205662.799388","560707.604625"
"2694","중계무지개 아파트상가","서울특별시 노원구 중계동 513","서울특별시 노원구 동일로208길 19","공공용","","500","606","N","2020-07-10","중계23동","3100000","127.065910","37.645614","205816.802635","560667.604103"
"2695","무지개아파트 관리사무소","서울특별시 노원구 중계동 512","서울특별시 노원구 동일로208길 20","공공용","","600","727","N","2020-07-10","중계23동","3100000","127.066996","37.643256","205912.797466","560406.004690"
"2696","평화사회복지관","서울특별시 노원구 중계동 514-3","서울특별시 노원구 노원로 331","공공용","","1200","1454","N","2020-07-10","중계23동","3100000","127.069659","37.646177","206147.600758","560730.404792"
"2697","목련아파트 상가","서울특별시 노원구 중계동 514-3","서울특별시 노원구 노원로 333","공공용","","400","484","N","2020-07-10","중계23동","3100000","127.069764","37.646631","206156.803349","560780.804365"
"2698","시영4단지목화아파트 상가","서울특별시 노원구 중계동 511-2","서울특별시 노원구 노원로19길 31","공공용","","400","484","N","2020-07-10","중계23동","3100000","127.068755","37.643486","206068.003881","560431.604686"
"2699","농협 지하주차장","서울특별시 노원구 상계동 651-1","서울특별시 노원구 동일로 1553","공공용","","165.26","200","N","2020-07-10","상계8동","3100000","127.056794","37.667076","205010.797426","563049.204065"
"2700","연촌초등학교","서울특별시 노원구 하계동 152","서울특별시 노원구 공릉로58길 36","공공용","","700","848","N","2020-07-10","하계1동","3100000","127.072512","37.634416","206400.403737","559425.204623"
"2701","중계본동주민센터 지하시설","서울특별시 노원구 중계동 363-4","서울특별시 노원구 중계로 143","공공용","","330.58","400","N","2020-07-10","중계본동","3100000","127.080285","37.647803","207085.202909","560911.603755"
"2702","대명프라자 지하주차장","서울특별시 노원구 중계동 364-22","서울특별시 노원구 한글비석로 254","공공용","","892.57","1081","N","2020-07-10","중계본동","3100000","127.077088","37.650404","206802.801171","561200.003998"
"2703","2001아울렛","서울특별시 노원구 중계동 514-2","서울특별시 노원구 공릉로 438","공공용","","2500","3030","N","2020-07-10","중계23동","3100000","127.067198","37.646125","205930.397163","560724.403844"
"2704","노원을지병원","서울특별시 노원구 하계동 280-1","서울특별시 노원구 한글비석로 68","공공용","","14000","16969","N","2020-07-10","하계1동","3100000","127.069591","37.636559","206142.400308","559662.804633"
"2705","상명중학교","서울특별시 노원구 중계동 515","서울특별시 노원구 덕릉로 553","공공용","","495.87","601","N","2020-07-10","중계23동","3100000","127.068044","37.649548","206004.801121","561104.404768"
"2706","상명고등학교","서울특별시 노원구 중계동 515","서울특별시 노원구 덕릉로 553","공공용","","495.87","601","N","2020-07-10","중계23동","3100000","127.068044","37.649548","206004.801121","561104.404768"
"2707","상명초등학교","서울특별시 노원구 중계동 515","서울특별시 노원구 덕릉로 553","공공용","","628.1","761","N","2020-07-10","중계23동","3100000","127.068044","37.649548","206004.801121","561104.404768"
"2708","금호프라자 지하 34층 주차장","서울특별시 노원구 상계동 357-2","서울특별시 노원구 상계로5길 32","공공용","","660","800","N","2020-07-10","상계2동","3100000","127.062842","37.657116","205545.203368","561944.004236"
"2709","장석교회","서울특별시 노원구 월계동 873-1","서울특별시 노원구 월계로44길 23","공공용","","1980","2400","N","2020-07-10","월계1동","3100000","127.051768","37.624473","204569.999134","558320.404688"
"2710","홍파복지원","서울특별시 노원구 상계동 1266","서울특별시 노원구 동일로248길 30","공공용","","780","945","N","2020-07-10","상계1동","3100000","127.056931","37.680483","205021.998698","564537.204332"
"2711","중계노인전문요양원","서울특별시 노원구 중계동 501-9","서울특별시 노원구 섬밭로 313","공공용","","1064.47","1289","N","2020-07-10","중계23동","3100000","127.061589","37.643562","205435.600126","560439.603909"
"2712","신동아아파트상가","서울특별시 노원구 상계동 463","서울특별시 노원구 한글비석로52길 64","공공용","","1400","1696","N","2020-07-10","상계5동","3100000","127.066813","37.667255","205894.801997","563069.604067"
"2713","영빈빌딩","서울특별시 노원구 상계동 358-31","서울특별시 노원구 상계로3길 28","공공용","","793.39","961","N","2020-07-10","상계2동","3100000","127.062634","37.657397","205526.802162","561975.204553"
"2714","그랜드프라자 지하주차장","서울특별시 노원구 중계동 366-6","서울특별시 노원구 한글비석로 264","공공용","","2805","3400","N","2020-07-10","중계본동","3100000","127.077338","37.651160","206824.802701","561284.003788"
"2715","화인상가 지하주차장","서울특별시 노원구 중계동 579","서울특별시 노원구 중계로 160","공공용","","2600","3151","N","2020-07-10","중계본동","3100000","127.081365","37.649406","207180.403654","561089.603783"
"2716","북부종합사회복지관","서울특별시 노원구 상계동 1257","서울특별시 노원구 동일로245길 56","공공용","","670","812","N","2020-07-10","상계1동","3100000","127.052410","37.679706","204623.204304","564450.804278"
"2717","벽산아파트109동상가","서울특별시 노원구 상계동 173-1","서울특별시 노원구 한글비석로 396","공공용","","4000","4848","N","2020-07-10","상계5동","3100000","127.073582","37.662303","206492.403537","562520.404543"
"2718","창동차량기지사무소","서울특별시 노원구 상계동 820","서울특별시 노원구 노원로 573","공공용","","666","807","N","2020-07-10","상계10동","3100000","127.055209","37.658215","204871.596772","562065.603865"
"2719","창동차량기지 후생관","서울특별시 노원구 상계동 820","서울특별시 노원구 노원로 573","공공용","","499.5","606","N","2020-07-10","상계10동","3100000","127.055209","37.658215","204871.596772","562065.603865"
"2720","용화여고","서울특별시 노원구 상계동 696","서울특별시 노원구 동일로 1461","공공용","","865.8","1049","N","2020-07-10","상계10동","3100000","127.058279","37.659132","205142.399352","562167.604451"
"2721","도봉면허시험장","서울특별시 노원구 상계동 835-7","서울특별시 노원구 동일로 1449","공공용","","1732","2099","N","2020-07-10","상계10동","3100000","127.058854","37.657485","205193.197687","561984.804437"
"2722","위성프라자","서울특별시 노원구 상계동 693-2","서울특별시 노원구 상계로 55","공공용","","832.5","1009","N","2020-07-10","상계10동","3100000","127.061164","37.656050","205397.196407","561825.604307"
"2723","노원프라자","서울특별시 노원구 상계동 693-1","서울특별시 노원구 상계로 51","공공용","","577","699","N","2020-07-10","상계10동","3100000","127.060833","37.655985","205368.002081","561818.404264"
"2724","노원구 구민회관","서울특별시 노원구 중계동 507-3","서울특별시 노원구 동일로 1229","공공용","","500","606","N","2020-07-10","중계23동","3100000","127.066344","37.638961","205855.600360","559929.204149"
"2725","대진여고","서울특별시 노원구 중계동 514-2","서울특별시 노원구 공릉로 438","공공용","","700","848","N","2020-07-10","중계23동","3100000","127.067198","37.646125","205930.397163","560724.403844"
"2726","상계주공아파트 13단지 관리동","서울특별시 노원구 상계동 637","서울특별시 노원구 한글비석로54길 92","공공용","","11000","13333","N","2020-07-10","상계9동","3100000","127.061116","37.668573","205392.001966","563215.603945"
"2727","서진골프연습장","서울특별시 노원구 상계동 629","서울특별시 노원구 동일로228길 29","공공용","","462","560","N","2020-07-10","상계9동","3100000","127.058748","37.667796","205183.197930","563129.204401"
"2728","신한은행 마들역점","서울특별시 노원구 상계동 649-4","서울특별시 노원구 동일로 1546","공공용","","1000","1212","N","2020-07-10","상계9동","3100000","127.057686","37.666503","205089.597772","562985.604820"
"2729","상계8동 주민센터","서울특별시 노원구 상계동 658","서울특별시 노원구 동일로227길 97","공공용","","165.26","200","N","2020-07-10","상계8동","3100000","127.051553","37.666736","204548.397281","563011.204667"
"2730","벽산아파트108동상가","서울특별시 노원구 상계동 173-1","서울특별시 노원구 한글비석로 396","공공용","","3500","4242","N","2020-07-10","상계5동","3100000","127.073582","37.662303","206492.403537","562520.404543"
"2731","상계9동 주민센터","서울특별시 노원구 상계동 682","서울특별시 노원구 한글비석로 487","공공용","","200","242","N","2020-07-10","상계9동","3100000","127.063819","37.664521","205630.801389","562766.003938"
"2732","현우상가","서울특별시 노원구 하계동 270","서울특별시 노원구 섬밭로 232","공공용","","964","1168","N","2020-07-10","하계2동","3100000","127.066369","37.636795","205858.003425","559688.804356"
"2733","상록스토아","서울특별시 노원구 상계동 624","서울특별시 노원구 동일로227길 26","공공용","","1683","2040","N","2020-07-10","상계8동","3100000","127.054688","37.670191","204824.796315","563394.803754"
"2734","한신2차아파트","서울특별시 노원구 상계동 451","서울특별시 노원구 한글비석로48길 6","공공용","","4000","4848","N","2020-07-10","상계5동","3100000","127.067718","37.665214","205974.802930","562843.204728"
"2344","KT혜화전화국","서울특별시 종로구 연건동 128번지 9호","서울특별시 종로구 대학로 65 (연건동 KT혜화지사)","공공용","지하주차장","264","320","Y","2019-06-26","서울특별시 종로구청","3000000","127.001517","37.577115","200134.029828","553062.916925"
"2345","KT광화문빌딩 지하층","서울특별시 종로구 세종로 100번지","서울특별시 종로구 세종대로 178 (세종로 KT광화문빌딩West)","공공용","지하주차장","23601","28607","Y","2019-06-26","서울특별시 종로구청","3000000","126.977958","37.572118","198052.837754","552508.546069"
"2346","GS건설","서울특별시 종로구 청진동 70번지","서울특별시 종로구 종로 33 (청진동)","공공용","지하주차장","175537","212772","Y","2019-06-26","서울특별시 종로구청","3000000","126.981440","37.570960","198360.400164","552380.004233"
"2347","CT뱅크지하층","서울특별시 종로구 신문로2가 89번지 29호","서울특별시 종로구 새문안로 50 (신문로2가 시티빌딩)","공공용","기타","4910","5952","Y","2019-06-26","서울특별시 종로구청","3000000","126.970683","37.568914","197409.997874","552153.092787"
"2348","혜화동씨티벨리","서울특별시 종로구 혜화동 90번지 18호","서울특별시 종로구 대학로 146 (혜화동 두레빌딩)","공공용","전시장","2754","3338","Y","2019-06-26","서울특별시 종로구청","3000000","127.002024","37.584213","200178.745412","553850.725643"
"2349","혜화경찰서지하층","서울특별시 종로구 인의동 48번지 57호","서울특별시 종로구 창경궁로 112-16 (인의동 서울혜화경찰서)","공공용","기타","184","223","Y","2019-06-26","서울특별시 종로구청","3000000","126.998957","37.571968","199907.896187","552491.681044"
"2350","혜성교회","서울특별시 종로구 혜화동 5번지 55호","서울특별시 종로구 혜화로6가길 34 (혜화동 혜성유치원)","공공용","기타","826","1001","Y","2019-06-26","서울특별시 종로구청","3000000","127.001073","37.590528","200094.800282","554551.604253"
"2351","현대해상본사건물","서울특별시 종로구 세종로 191번지 1호","서울특별시 종로구 세종대로 163 (세종로 현대해상빌딩)","공공용","","4013","4864","Y","2019-06-26","서울특별시 종로구청","3000000","126.976141","37.570914","197892.254098","552374.933067"
"2352","현대그룹빌딩 지하주차장","서울특별시 종로구 연지동 1번지 7호","서울특별시 종로구 율곡로 194 (연지동 현대그룹빌딩)","공공용","지하주차장","3580","4339","Y","2019-06-26","서울특별시 종로구청","3000000","127.000351","37.575242","200031.041495","552855.112184"
"2353","현대건설지하2층","서울특별시 종로구 계동 140번지 2호","서울특별시 종로구 율곡로 75 (계동 현대건설빌딩)","공공용","주차장","5330","6461","Y","2019-06-26","서울특별시 종로구청","3000000","126.987496","37.578115","198895.489921","553174.044434"
"2354","동원빌딩 한성대학교에듀센터","서울특별시 종로구 명륜2가 41번지 4호","서울특별시 종로구 창경궁로 254 (명륜2가 동원빌딩)","공공용","주차장","575","696","Y","2019-06-26","서울특별시 종로구청","3000000","126.999936","37.583685","199994.364759","553792.166124"
"2355","한덕빌딩 지하층","서울특별시 종로구 종로6가 242번지 1호","서울특별시 종로구 종로41길 25 (종로6가 한덕빌딩)","공공용","주차장","3960","4800","Y","2019-06-26","서울특별시 종로구청","3000000","127.006278","37.572310","200554.625673","552529.668192"
"2356","한국방송통신대학교","서울특별시 종로구 동숭동 169번지 1호","서울특별시 종로구 대학로 86 (동숭동 한국방송통신대학교)","공공용","지하주차장","3169","3841","Y","2019-06-26","서울특별시 종로구청","3000000","127.002953","37.578634","200260.846265","553231.578073"
"2357","한국무역보험공사빌딩","서울특별시 종로구 서린동 136번지","서울특별시 종로구 종로 14 (서린동 한국무역보험공사빌딩)","공공용","지하주차장","4653","5640","Y","2019-06-26","서울특별시 종로구청","3000000","126.978849","37.569773","198131.410901","552248.271355"
"2358","피카디리플러스빌딩","서울특별시 종로구 돈의동 137번지","서울특별시 종로구 돈화문로5가길 1 (돈의동 피카디리플러스)","공공용","기타","646","783","Y","2019-06-26","서울특별시 종로구청","3000000","126.991263","37.570941","199228.184888","552377.742442"
"2359","평창동주민센터 지하1층","서울특별시 종로구 평창동 186번지 9호 평창동 주민센터","서울특별시 종로구 평창문화로 65 평창동 주민센터 (평창동)","공공용","기타","1797","2178","Y","2019-06-26","서울특별시 종로구청","3000000","126.968108","37.606252","197183.962961","556297.307025"
"2360","태화빌딩","서울특별시 종로구 인사동 194번지 27호","서울특별시 종로구 인사동5길 29 (인사동 태화빌딩)","공공용","지하주차장","6382","7736","Y","2019-06-26","서울특별시 종로구청","3000000","126.984828","37.571948","198659.670957","552489.602271"
"2467","광화문우체국지하층","서울특별시 종로구 서린동 154번지 1호","서울특별시 종로구 종로 6 (서린동 광화문우체국)","공공용","기타","537","651","Y","2019-06-26","서울특별시 종로구청","3000000","126.978084","37.569801","198063.873338","552251.450000"
"2361","코리안리재보험빌딩","서울특별시 종로구 수송동 80번지","서울특별시 종로구 종로5길 68 (수송동 코리안리재보험빌딩)","공공용","지하주차장","6118","7416","Y","2019-06-26","서울특별시 종로구청","3000000","126.980447","37.573369","198272.675071","552647.388314"
"2362","청운효자동주민센터","서울특별시 종로구 궁정동 12번지 1호","서울특별시 종로구 자하문로 92 (궁정동 청운효자동주민센터)","공공용","기타","148","179","Y","2019-06-26","서울특별시 종로구청","3000000","126.970623","37.584091","197405.200078","553837.604268"
"2363","청운효자동자치회관","서울특별시 종로구 옥인동 45번지 30호","서울특별시 종로구 자하문로19길 36 (옥인동 종로구보건소 청운효자동자치회관)","공공용","회의교육","218","264","Y","2019-06-26","서울특별시 종로구청","3000000","126.969224","37.581790","197281.580759","553582.276912"
"2364","창진파크팰리스 지하1층 찜질방","서울특별시 종로구 평창동 153번지 3호","서울특별시 종로구 평창문화로 87 (평창동 창진파크팰리스)","공공용","찜질방","900","1091","Y","2019-06-26","서울특별시 종로구청","3000000","126.970795","37.607254","197421.199598","556408.404253"
"2365","창신어린이집지하층","서울특별시 종로구 창신동 138번지 32호","서울특별시 종로구 창신5길 22 (창신동 창신성결교회)","공공용","기타","627","760","Y","2019-06-26","서울특별시 종로구청","3000000","127.012019","37.573583","201061.750474","552670.972521"
"2366","창신2동 주민센터","서울특별시 종로구 창신동 583번지 3호","서울특별시 종로구 창신길 62 (창신동 창신제2동주민센터)","공공용","기타","255","210","Y","2019-06-26","서울특별시 종로구청","3000000","127.010856","37.574412","200958.966714","552762.980520"
"2367","창신2동 동대문맨션","서울특별시 종로구 창신동 578번지 5호","서울특별시 종로구 창신길 20 (창신동 동대문맨션)","공공용","주차장","209","172","Y","2019-06-26","서울특별시 종로구청","3000000","127.010976","37.572327","200969.629595","552531.581999"
"2368","진형중고등학교","서울특별시 종로구 숭인동 200번지 26호","서울특별시 종로구 종로 386 (숭인동 진형빌딩)","공공용","지하주차장","1277","1547","Y","2019-06-26","서울특별시 종로구청","3000000","127.020328","37.574036","201795.745033","552721.387723"
"2369","지하철동묘역승강장","서울특별시 종로구 숭인동 117번지","서울특별시 종로구 종로 359 (숭인동 동묘앞역)","공공용","기타","5501","6668","Y","2019-06-26","서울특별시 종로구청","3000000","127.016649","37.573281","201470.719965","552637.527504"
"2370","4호선 동대문역승강장","서울특별시 종로구 종로6가 287번지 1호","서울특별시 종로구 율곡로 지하 308 (종로6가 4호선 동대문역)","공공용","기타","9866","8140","Y","2019-06-26","서울특별시 종로구청","3000000","127.009529","37.570504","200841.813176","552329.247327"
"2371","1호선 동대문역승강장","서울특별시 종로구 창신동 492번지 1호","서울특별시 종로구 종로 지하 302 (창신동 1호선 동대문역)","공공용","기타","5490","4530","Y","2019-06-26","서울특별시 종로구청","3000000","127.011159","37.571844","200985.793361","552477.987606"
"2372","지하철6호선창신역","서울특별시 종로구 창신동 20번지 8호","서울특별시 종로구 지봉로 지하 112 (창신동 6호선 창신역)","공공용","기타","7085","8587","Y","2019-06-26","서울특별시 종로구청","3000000","127.015326","37.579282","201353.774211","553303.571662"
"2373","지하철4호선혜화역","서울특별시 종로구 명륜4가 96번지 5호","서울특별시 종로구 대학로 지하 120 (명륜4가 4호선 혜화역)","공공용","기타","4671","5661","Y","2019-06-26","서울특별시 종로구청","3000000","127.001800","37.581745","200158.992125","553576.827573"
"2374","3호선 종로3가역승강장","서울특별시 종로구 묘동 20번지 5호","서울특별시 종로구 돈화문로 지하 30 (묘동 3호선 종로3가역)","공공용","기타","10939","13259","Y","2019-06-26","서울특별시 종로구청","3000000","126.991916","37.571349","199285.849425","552423.020539"
"2375","지하철3호선경복궁역승강장","서울특별시 종로구 적선동 81번지 1호","서울특별시 종로구 사직로 지하 130 (적선동 3호선 경복궁역)","공공용","기타","10992","13324","Y","2019-06-26","서울특별시 종로구청","3000000","126.973069","37.575981","197621.029425","552937.429150"
"2376","1호선 종로3가역승강장","서울특별시 종로구 종로3가 10번지 5호","서울특별시 종로구 종로 지하 129 (종로3가 1호선 종로3가역)","공공용","기타","5603","6792","Y","2019-06-26","서울특별시 종로구청","3000000","126.991607","37.570394","199258.542515","552317.029037"
"2377","지하철1호선종각역승강장","서울특별시 종로구 종로1가 54번지","서울특별시 종로구 종로 지하 55 (종로1가 종각지하철역사)","공공용","기타","8035","9739","Y","2019-06-26","서울특별시 종로구청","3000000","126.983194","37.570336","198515.317027","552310.691365"
"2378","지하철 동묘역6호선","서울특별시 종로구 숭인동 316번지 3호","서울특별시 종로구 지봉로 지하 24 (숭인동 6호선 동묘앞역)","공공용","기타","9473","11482","Y","2019-06-26","서울특별시 종로구청","3000000","127.015864","37.571838","201401.436254","552477.381442"
"2379","종합청사앞지하보차도","서울특별시 종로구 세종로 78번지 1호","","공공용","기타","986","1195","Y","2019-06-26","서울특별시 종로구청","3000000","126.976285","37.574599","197905.078546","552783.966534"
"2380","종묘지하주차장","서울특별시 종로구 종로4가 32번지 19호","","공공용","주차장","55090","66776","Y","2019-06-26","서울특별시 종로구청","3000000","126.996418","37.571116","199683.560697","552397.135559"
"2381","종로청계힐스테이트 아파트","서울특별시 종로구 숭인동 766번지","서울특별시 종로구 숭인동길 21 (숭인동 종로청계힐스테이트)","공공용","지하주차장","12936","15679","Y","2019-06-26","서울특별시 종로구청","3000000","127.021246","37.575807","201876.759599","552917.955103"
"2382","종로세무서지하층","서울특별시 종로구 낙원동 58번지 8호","서울특별시 종로구 삼일대로30길 22 (낙원동 종로세무서)","공공용","지하주차장","435","527","Y","2019-06-26","서울특별시 종로구청","3000000","126.988876","37.573844","199017.316009","552699.975159"
"2383","종로국일관드림팰리스","서울특별시 종로구 관수동 20번지","서울특별시 종로구 수표로 96 (관수동 국일관 드림팰리스)","공공용","지하주차장","16500","20000","Y","2019-06-26","서울특별시 종로구청","3000000","126.989956","37.569677","199112.671921","552237.409200"
